pipeline,variant,bin_idx,used_mean,used_sem,samples
MILP+CostAwareBestFit,dense,0,88.68688460421453,1.6620452249745719,50
MILP+CostAwareBestFit,dense,1,88.17522892034889,1.6454648971705403,50
MILP+CostAwareBestFit,dense,2,89.09295691787248,1.5274454645134863,50
MILP+CostAwareBestFit,dense,3,92.1733782860379,1.1879801696058867,50
MILP+CostAwareBestFit,dense,4,91.90153043601873,1.143424433399678,50
MILP+CostAwareBestFit,dense,5,88.73691392778312,1.3860339785970712,50
MILP+CostAwareBestFit,dense,6,92.03127342893558,1.13683597605197,50
MILP+CostAwareBestFit,dense,7,90.85646247312897,1.5554101227930126,50
MILP+CostAwareBestFit,dense,8,91.32637140875522,1.3019958034735002,50
MILP+CostAwareBestFit,dense,9,87.55957772017719,1.5992459889805168,50
MILP+CostAwareBestFit,dense,10,0.0,0.0,50
MILP+CostAwareBestFit,sparse,0,88.89200298930244,1.5065580992596552,50
MILP+CostAwareBestFit,sparse,1,91.64584789704841,1.1942613444018053,50
MILP+CostAwareBestFit,sparse,2,93.09489844622341,1.150200848374148,50
MILP+CostAwareBestFit,sparse,3,90.64328341782655,1.3776751593356282,50
MILP+CostAwareBestFit,sparse,4,89.56604449673965,1.4321081464762309,50
MILP+CostAwareBestFit,sparse,5,86.80830209066616,1.5143801240091055,50
MILP+CostAwareBestFit,sparse,6,90.09500507041102,1.1650439958059104,50
MILP+CostAwareBestFit,sparse,7,88.90836602854472,1.49207932785455,50
MILP+CostAwareBestFit,sparse,8,89.78621694403682,1.6607128073836117,50
MILP+CostAwareBestFit,sparse,9,91.55967055779338,1.3715161655570047,50
MILP+CostAwareBestFit,sparse,10,0.0,0.0,50
MILP+DynamicLearning,dense,0,89.63898488105293,1.3743590802032892,50
MILP+DynamicLearning,dense,1,88.54388697710212,1.4592644077270989,50
MILP+DynamicLearning,dense,2,89.27927164204118,1.4373950454831763,50
MILP+DynamicLearning,dense,3,89.99102123182371,1.2558183715823377,50
MILP+DynamicLearning,dense,4,89.76743522374758,1.2881939790692332,50
MILP+DynamicLearning,dense,5,88.9443951585235,1.3538205449444287,50
MILP+DynamicLearning,dense,6,91.08319299057003,1.2484884935076717,50
MILP+DynamicLearning,dense,7,91.64909764482212,1.1146217662305018,50
MILP+DynamicLearning,dense,8,91.15662308578315,1.17423371845059,50
MILP+DynamicLearning,dense,9,90.46557252838146,1.369054724709347,50
MILP+DynamicLearning,dense,10,0.0,0.0,50
MILP+DynamicLearning,sparse,0,90.28022267088738,1.2593211996691163,50
MILP+DynamicLearning,sparse,1,89.38727229373796,1.2834655307353697,50
MILP+DynamicLearning,sparse,2,91.09708550730724,1.0562689140753045,50
MILP+DynamicLearning,sparse,3,91.46691843679373,0.9942828491677064,50
MILP+DynamicLearning,sparse,4,91.62769915400219,0.9356956347312255,50
MILP+DynamicLearning,sparse,5,89.66003674237162,1.2487740987209257,50
MILP+DynamicLearning,sparse,6,88.68344399606845,1.3211573110079435,50
MILP+DynamicLearning,sparse,7,89.51876646108336,1.1721637833393856,50
MILP+DynamicLearning,sparse,8,88.96394539770142,1.5707016695169982,50
MILP+DynamicLearning,sparse,9,90.30059851532508,1.0985129965192897,50
MILP+DynamicLearning,sparse,10,0.0,0.0,50
UtilizationPriced+CostAwareBestFit,dense,0,89.05393017509297,1.5452421128435223,50
UtilizationPriced+CostAwareBestFit,dense,1,88.05134431067718,1.3121111951781432,50
UtilizationPriced+CostAwareBestFit,dense,2,88.56794093316698,1.4124028091789902,50
