pipeline,variant,bin_idx,used_mean,used_sem,samples
MILP(offSlack)+CostAwareBestFit,overload,0,24.785707402102563,0.04785028582848619,50
MILP(offSlack)+CostAwareBestFit,overload,1,24.886680054969347,0.02174488496357425,50
MILP(offSlack)+CostAwareBestFit,overload,2,24.85949475027405,0.039298784314062245,50
MILP(offSlack)+CostAwareBestFit,overload,3,24.85530922696122,0.01744045201529554,50
MILP(offSlack)+CostAwareBestFit,overload,4,24.819666048282155,0.02996080267405295,50
MILP(offSlack)+CostAwareBestFit,overload,5,24.881506890308437,0.020046719796153533,50
MILP(offSlack)+CostAwareBestFit,overload,6,24.82056490742631,0.05177116241228365,50
MILP(offSlack)+CostAwareBestFit,overload,7,24.868863025947462,0.01662335691924205,50
MILP(offSlack)+CostAwareBestFit,overload,8,24.76211444527305,0.059425091177151515,50
MILP(offSlack)+CostAwareBestFit,overload,9,24.79617622937546,0.05400398510682462,50
MILP(offSlack)+CostAwareBestFit,overload,10,502.13583512089855,1.3471127448679205,50
MILP(offSlack)+CostAwareBestFit,underload,0,32.49849672538578,1.331756793418802,50
MILP(offSlack)+CostAwareBestFit,underload,1,31.95289794828291,1.1291274186167197,50
MILP(offSlack)+CostAwareBestFit,underload,2,35.73051037877562,1.3814145847683896,50
MILP(offSlack)+CostAwareBestFit,underload,3,35.50683862165313,1.1032093138514356,50
MILP(offSlack)+CostAwareBestFit,underload,4,35.06607982968122,1.118963475755586,50
MILP(offSlack)+CostAwareBestFit,underload,5,31.5260508133778,0.9727345771221791,50
MILP(offSlack)+CostAwareBestFit,underload,6,34.62160939762791,1.2050164690236425,50
MILP(offSlack)+CostAwareBestFit,underload,7,33.49390352256144,0.982151746997108,50
MILP(offSlack)+CostAwareBestFit,underload,8,36.03634816738292,1.4827112468575714,50
MILP(offSlack)+CostAwareBestFit,underload,9,31.285074656526014,1.3594221803164204,50
MILP(offSlack)+CostAwareBestFit,underload,10,0.0,0.0,50
MILP(offSlack)+DynamicLearning,overload,0,24.785707402102563,0.04785028582848619,50
MILP(offSlack)+DynamicLearning,overload,1,24.886680054969347,0.021744884963574254,50
MILP(offSlack)+DynamicLearning,overload,2,24.85949475027405,0.03929878431406225,50
MILP(offSlack)+DynamicLearning,overload,3,24.85530922696122,0.01744045201529554,50
MILP(offSlack)+DynamicLearning,overload,4,24.819666048282155,0.02996080267405295,50
MILP(offSlack)+DynamicLearning,overload,5,24.881506890308437,0.020046719796153533,50
MILP(offSlack)+DynamicLearning,overload,6,24.82056490742631,0.05177116241228365,50
MILP(offSlack)+DynamicLearning,overload,7,24.868863025947462,0.01662335691924205,50
MILP(offSlack)+DynamicLearning,overload,8,24.76211444527305,0.059425091177151515,50
MILP(offSlack)+DynamicLearning,overload,9,24.79617622937546,0.05400398510682462,50
MILP(offSlack)+DynamicLearning,overload,10,502.13583512089855,1.3471127448679205,50
MILP(offSlack)+DynamicLearning,underload,0,32.49849672538578,1.331756793418802,50
MILP(offSlack)+DynamicLearning,underload,1,31.95289794828291,1.1291274186167197,50
MILP(offSlack)+DynamicLearning,underload,2,35.73051037877562,1.3814145847683894,50
MILP(offSlack)+DynamicLearning,underload,3,35.50683862165313,1.1032093138514358,50
MILP(offSlack)+DynamicLearning,underload,4,35.06607982968122,1.118963475755586,50
MILP(offSlack)+DynamicLearning,underload,5,31.5260508133778,0.9727345771221791,50
MILP(offSlack)+DynamicLearning,underload,6,34.62160939762791,1.2050164690236425,50
MILP(offSlack)+DynamicLearning,underload,7,33.49390352256144,0.982151746997108,50
MILP(offSlack)+DynamicLearning,underload,8,36.03634816738292,1.4827112468575716,50
MILP(offSlack)+DynamicLearning,underload,9,31.285074656526014,1.3594221803164204,50
MILP(offSlack)+DynamicLearning,underload,10,0.0,0.0,50
MILP(offSlack)+PrimalDual,overload,0,24.785707402102563,0.04785028582848619,50
MILP(offSlack)+PrimalDual,overload,1,24.886680054969347,0.02174488496357425,50
MILP(offSlack)+PrimalDual,overload,2,24.85949475027405,0.03929878431406225,50
MILP(offSlack)+PrimalDual,overload,3,24.85530922696122,0.01744045201529554,50
MILP(offSlack)+PrimalDual,overload,4,24.819666048282155,0.02996080267405295,50
MILP(offSlack)+PrimalDual,overload,5,24.881506890308437,0.020046719796153533,50
MILP(offSlack)+PrimalDual,overload,6,24.82056490742631,0.05177116241228365,50
MILP(offSlack)+PrimalDual,overload,7,24.868863025947462,0.016623356919242053,50
MILP(offSlack)+PrimalDual,overload,8,24.76211444527305,0.05942509117715151,50
MILP(offSlack)+PrimalDual,overload,9,24.79617622937546,0.05400398510682462,50
MILP(offSlack)+PrimalDual,overload,10,502.13583512089855,1.3471127448679205,50
MILP(offSlack)+PrimalDual,underload,0,32.49849672538578,1.331756793418802,50
MILP(offSlack)+PrimalDual,underload,1,31.952897948282907,1.1291274186167195,50
MILP(offSlack)+PrimalDual,underload,2,35.73051037877562,1.3814145847683894,50
MILP(offSlack)+PrimalDual,underload,3,35.50683862165313,1.1032093138514356,50
MILP(offSlack)+PrimalDual,underload,4,35.06607982968122,1.118963475755586,50
MILP(offSlack)+PrimalDual,underload,5,31.5260508133778,0.972734577122179,50
MILP(offSlack)+PrimalDual,underload,6,34.62160939762791,1.2050164690236425,50
MILP(offSlack)+PrimalDual,underload,7,33.49390352256144,0.982151746997108,50
MILP(offSlack)+PrimalDual,underload,8,36.03634816738292,1.4827112468575714,50
MILP(offSlack)+PrimalDual,underload,9,31.285074656526014,1.3594221803164201,50
MILP(offSlack)+PrimalDual,underload,10,0.0,0.0,50
MILP+CostAwareBestFit,overload,0,72.21384037028463,2.606713504535893,50
MILP+CostAwareBestFit,overload,1,71.78355021117906,2.279114500382796,50
MILP+CostAwareBestFit,overload,2,78.69607337457695,2.499227699865767,50
MILP+CostAwareBestFit,overload,3,78.78777180396831,1.949015539883559,50
MILP+CostAwareBestFit,overload,4,77.73593497161445,2.313778410996317,50
MILP+CostAwareBestFit,overload,5,70.81438675754335,2.0943637611496624,50
MILP+CostAwareBestFit,overload,6,76.68959943390816,2.2050462811673035,50
MILP+CostAwareBestFit,overload,7,75.96225698969074,2.0837866625554233,50
MILP+CostAwareBestFit,overload,8,77.69356024544521,2.4526279333617405,50
MILP+CostAwareBestFit,overload,9,70.12308487158126,2.8558253834111444,50
MILP+CostAwareBestFit,overload,10,0.0,0.0,50
MILP+CostAwareBestFit,underload,0,32.49849672538578,1.3317567934188017,50
MILP+CostAwareBestFit,underload,1,31.95289794828291,1.1291274186167195,50
MILP+CostAwareBestFit,underload,2,35.73051037877562,1.3814145847683896,50
MILP+CostAwareBestFit,underload,3,35.50683862165313,1.1032093138514356,50
MILP+CostAwareBestFit,underload,4,35.06607982968122,1.118963475755586,50
MILP+CostAwareBestFit,underload,5,31.5260508133778,0.9727345771221791,50
MILP+CostAwareBestFit,underload,6,34.62160939762791,1.2050164690236425,50
MILP+CostAwareBestFit,underload,7,33.49390352256144,0.982151746997108,50
MILP+CostAwareBestFit,underload,8,36.03634816738292,1.4827112468575714,50
MILP+CostAwareBestFit,underload,9,31.285074656526014,1.3594221803164201,50
MILP+CostAwareBestFit,underload,10,0.0,0.0,50
MILP+DynamicLearning,overload,0,72.21384037028463,2.6067135045358936,50
MILP+DynamicLearning,overload,1,71.78355021117906,2.279114500382796,50
MILP+DynamicLearning,overload,2,78.69607337457695,2.4992276998657665,50
MILP+DynamicLearning,overload,3,78.78777180396831,1.949015539883559,50
MILP+DynamicLearning,overload,4,77.73593497161445,2.313778410996317,50
MILP+DynamicLearning,overload,5,70.81438675754335,2.0943637611496624,50
MILP+DynamicLearning,overload,6,76.68959943390817,2.2050462811673035,50
MILP+DynamicLearning,overload,7,75.96225698969074,2.0837866625554233,50
MILP+DynamicLearning,overload,8,77.69356024544521,2.4526279333617405,50
MILP+DynamicLearning,overload,9,70.12308487158126,2.8558253834111453,50
MILP+DynamicLearning,overload,10,0.0,0.0,50
MILP+DynamicLearning,underload,0,32.49849672538578,1.331756793418802,50
MILP+DynamicLearning,underload,1,31.952897948282907,1.1291274186167195,50
MILP+DynamicLearning,underload,2,35.73051037877562,1.3814145847683894,50
MILP+DynamicLearning,underload,3,35.50683862165313,1.1032093138514356,50
MILP+DynamicLearning,underload,4,35.06607982968122,1.118963475755586,50
MILP+DynamicLearning,underload,5,31.5260508133778,0.9727345771221791,50
MILP+DynamicLearning,underload,6,34.62160939762791,1.2050164690236425,50
MILP+DynamicLearning,underload,7,33.49390352256144,0.982151746997108,50
MILP+DynamicLearning,underload,8,36.03634816738292,1.4827112468575714,50
MILP+DynamicLearning,underload,9,31.285074656526014,1.3594221803164204,50
MILP+DynamicLearning,underload,10,0.0,0.0,50
UtilizationPriced+CostAwareBestFit,overload,0,74.46151049584581,0.7514030558660455,50
UtilizationPriced+CostAwareBestFit,overload,1,74.45287315307895,0.8116532289562521,50
UtilizationPriced+CostAwareBestFit,overload,2,75.67470677009267,0.8139481341354777,50
UtilizationPriced+CostAwareBestFit,overload,3,76.21822217695359,0.6871766476487216,50
UtilizationPriced+CostAwareBestFit,overload,4,74.46286487619325,0.7702682256176339,50
UtilizationPriced+CostAwareBestFit,overload,5,75.09981582019738,0.7398147148954767,50
UtilizationPriced+CostAwareBestFit,overload,6,75.21923599905112,0.6924700694190884,50
UtilizationPriced+CostAwareBestFit,overload,7,74.49709788165526,0.5211891924820092,50
UtilizationPriced+CostAwareBestFit,overload,8,75.50784586528462,0.7341033428843585,50
UtilizationPriced+CostAwareBestFit,overload,9,74.88623901405028,0.7654250761412815,50
UtilizationPriced+CostAwareBestFit,overload,10,0.0,0.0,50
UtilizationPriced+CostAwareBestFit,underload,0,32.93634812913655,0.7571150478249864,50
UtilizationPriced+CostAwareBestFit,underload,1,32.769683667168735,0.7118477591525048,50
UtilizationPriced+CostAwareBestFit,underload,2,34.75364851166977,0.8664405842010098,50
UtilizationPriced+CostAwareBestFit,underload,3,35.17706494019464,0.6211012281627581,50
UtilizationPriced+CostAwareBestFit,underload,4,34.37216084916276,0.7180746813805049,50
UtilizationPriced+CostAwareBestFit,underload,5,32.59406439143789,0.6839329680486119,50
UtilizationPriced+CostAwareBestFit,underload,6,34.5780060787093,0.7169444635598119,50
UtilizationPriced+CostAwareBestFit,underload,7,33.418543327705244,0.6841753557526993,50
UtilizationPriced+CostAwareBestFit,underload,8,34.64306121217772,0.8899501186649469,50
UtilizationPriced+CostAwareBestFit,underload,9,32.47817399195619,0.8864913501089523,50
UtilizationPriced+CostAwareBestFit,underload,10,0.0,0.0,50
UtilizationPriced+DynamicLearning,overload,0,74.46151049584581,0.7514030558660455,50
UtilizationPriced+DynamicLearning,overload,1,74.45287315307895,0.811653228956252,50
UtilizationPriced+DynamicLearning,overload,2,75.67470677009267,0.8139481341354777,50
UtilizationPriced+DynamicLearning,overload,3,76.21822217695359,0.6871766476487216,50
UtilizationPriced+DynamicLearning,overload,4,74.46286487619325,0.770268225617634,50
UtilizationPriced+DynamicLearning,overload,5,75.09981582019738,0.7398147148954767,50
UtilizationPriced+DynamicLearning,overload,6,75.21923599905112,0.6924700694190882,50
UtilizationPriced+DynamicLearning,overload,7,74.49709788165526,0.5211891924820091,50
UtilizationPriced+DynamicLearning,overload,8,75.50784586528462,0.7341033428843585,50
UtilizationPriced+DynamicLearning,overload,9,74.88623901405028,0.7654250761412814,50
UtilizationPriced+DynamicLearning,overload,10,0.0,0.0,50
UtilizationPriced+DynamicLearning,underload,0,32.93634812913655,0.7571150478249864,50
UtilizationPriced+DynamicLearning,underload,1,32.769683667168735,0.7118477591525048,50
UtilizationPriced+DynamicLearning,underload,2,34.75364851166977,0.8664405842010098,50
UtilizationPriced+DynamicLearning,underload,3,35.17706494019464,0.621101228162758,50
UtilizationPriced+DynamicLearning,underload,4,34.37216084916276,0.7180746813805049,50
UtilizationPriced+DynamicLearning,underload,5,32.59406439143789,0.6839329680486119,50
UtilizationPriced+DynamicLearning,underload,6,34.5780060787093,0.716944463559812,50
UtilizationPriced+DynamicLearning,underload,7,33.418543327705244,0.6841753557526993,50
UtilizationPriced+DynamicLearning,underload,8,34.64306121217772,0.8899501186649469,50
UtilizationPriced+DynamicLearning,underload,9,32.47817399195619,0.8864913501089521,50
UtilizationPriced+DynamicLearning,underload,10,0.0,0.0,50
UtilizationPriced+PrimalDual,overload,0,74.46151049584581,0.7514030558660455,50
UtilizationPriced+PrimalDual,overload,1,74.45287315307895,0.8116532289562521,50
UtilizationPriced+PrimalDual,overload,2,75.67470677009267,0.8139481341354777,50
UtilizationPriced+PrimalDual,overload,3,76.21822217695359,0.6871766476487216,50
UtilizationPriced+PrimalDual,overload,4,74.46286487619325,0.7702682256176339,50
UtilizationPriced+PrimalDual,overload,5,75.09981582019738,0.7398147148954767,50
UtilizationPriced+PrimalDual,overload,6,75.21923599905112,0.6924700694190883,50
UtilizationPriced+PrimalDual,overload,7,74.49709788165526,0.5211891924820092,50
UtilizationPriced+PrimalDual,overload,8,75.50784586528462,0.7341033428843585,50
UtilizationPriced+PrimalDual,overload,9,74.88623901405028,0.7654250761412814,50
UtilizationPriced+PrimalDual,overload,10,0.0,0.0,50
UtilizationPriced+PrimalDual,underload,0,32.93634812913655,0.7571150478249864,50
UtilizationPriced+PrimalDual,underload,1,32.769683667168735,0.7118477591525048,50
UtilizationPriced+PrimalDual,underload,2,34.75364851166977,0.8664405842010098,50
UtilizationPriced+PrimalDual,underload,3,35.17706494019464,0.6211012281627581,50
UtilizationPriced+PrimalDual,underload,4,34.37216084916276,0.7180746813805049,50
UtilizationPriced+PrimalDual,underload,5,32.59406439143789,0.6839329680486119,50
UtilizationPriced+PrimalDual,underload,6,34.5780060787093,0.716944463559812,50
UtilizationPriced+PrimalDual,underload,7,33.418543327705244,0.6841753557526993,50
UtilizationPriced+PrimalDual,underload,8,34.64306121217772,0.8899501186649469,50
UtilizationPriced+PrimalDual,underload,9,32.47817399195619,0.8864913501089521,50
UtilizationPriced+PrimalDual,underload,10,0.0,0.0,50
